ts,nSeq,ppg,pzt
1779135007.287007,5183,975,478
1779135007.301995,5184,924,480
1779135007.302014,5185,860,483
1779135007.3082263,5186,793,487
1779135007.3232436,5187,726,491
1779135007.348285,5188,660,495
1779135007.3494916,5189,601,499
1779135007.3682995,5190,548,502
1779135007.3695645,5191,503,505
1779135007.3708515,5192,467,507
1779135007.384471,5193,440,509
1779135007.3908942,5194,423,511
1779135007.4046283,5195,412,513
1779135007.4133234,5196,408,513
1779135007.422037,5197,409,515
1779135007.4332993,5198,412,515
1779135007.4420128,5199,418,516
1779135007.4626973,5200,425,516
1779135007.4627326,5201,432,517
1779135007.468323,5202,435,517
1779135007.4820573,5203,435,516
1779135007.490776,5204,433,515
1779135007.499488,5205,428,515
1779135007.5107663,5206,419,513
1779135007.5194767,5207,409,512
1779135007.5332751,5208,400,512
1779135007.5419946,5209,389,511
1779135007.5532365,5210,377,511
1779135007.5620863,5211,363,511
1779135007.5757685,5212,347,510
1779135007.5845387,5213,332,510
1779135007.5958662,5214,319,510
1779135007.6095634,5215,308,508
1779135007.61081,5216,298,507
1779135007.6195824,5217,289,506
1779135007.6308002,5218,282,507
1779135007.6394856,5219,275,508
1779135007.6532547,5220,270,508
1779135007.6619875,5221,263,509
1779135007.6732857,5222,257,510
1779135007.6820471,5223,252,510
1779135007.7120972,5224,250,510
1779135007.7132525,5225,247,509
1779135007.7382333,5226,245,509
1779135007.7620769,5227,243,508
1779135007.7632716,5228,241,508
1779135007.7658904,5229,239,507
1779135007.767077,5230,241,508
1779135007.7683113,5231,248,508
1779135007.783785,5232,265,508
1779135007.78383,5233,294,509
1779135007.789584,5234,344,511
1779135007.8032353,5235,411,512
1779135007.809514,5236,495,513
1779135007.8232481,5237,590,515
1779135007.8295913,5238,692,516
1779135007.843325,5239,794,516
1779135007.8507864,5240,891,516
1779135007.864516,5241,971,517
1779135007.8708005,5242,975,517
1779135007.8844905,5243,975,518
1779135007.8933895,5244,975,519
1779135007.9021437,5245,975,520
1779135007.9135072,5246,975,519
1779135007.9220705,5247,975,522
1779135007.942133,5248,975,523
1779135007.9421563,5249,975,524
1779135007.9483213,5250,975,526
1779135007.9596314,5251,975,526
1779135007.9733238,5252,975,527
1779135007.9795897,5253,975,528
1779135007.990765,5254,975,530
1779135007.9994783,5255,923,532
1779135008.0132341,5256,858,532
1779135008.0219712,5257,792,534
1779135008.033273,5258,725,536
1779135008.0420237,5259,660,539
1779135008.055811,5260,599,541
1779135008.0808232,5261,544,545
1779135008.0819943,5262,497,548
1779135008.1046016,5263,460,552
1779135008.1070762,5264,431,555
1779135008.10709,5265,410,558
1779135008.1082208,5266,397,561
1779135008.123225,5267,390,564
1779135008.132094,5268,387,568
1779135008.1409023,5269,388,571
1779135008.152101,5270,391,575
1779135008.1657622,5271,396,579
1779135008.1719759,5272,399,583
1779135008.1858737,5273,400,586
1779135008.1920278,5274,399,589
1779135008.2057648,5275,395,593
1779135008.214485,5276,387,596
1779135008.2232935,5277,377,599
1779135008.234513,5278,364,602
1779135008.2432349,5279,349,606
1779135008.265863,5280,334,608
1779135008.2658763,5281,317,611
1779135008.267145,5282,300,614
1779135008.2821236,5283,284,618
1779135008.2907786,5284,270,621
1779135008.2995574,5285,259,624
1779135008.3108687,5286,247,627
1779135008.3195403,5287,235,629
1779135008.3521557,5288,224,631
1779135008.3533425,5289,214,632
1779135008.354508,5290,206,635
1779135008.369615,5291,198,636
1779135008.3708272,5292,192,639
1779135008.384581,5293,190,640
1779135008.3958979,5294,190,641
1779135008.409657,5295,189,642
1779135008.4195652,5296,190,642
1779135008.419605,5297,191,641
1779135008.4645123,5298,189,639
1779135008.4657676,5299,189,637
1779135008.4758475,5300,189,634
1779135008.4770052,5301,189,632
1779135008.4783294,5302,193,629
1779135008.4796324,5303,199,627
1779135008.4947052,5304,212,624
1779135008.503328,5305,238,622
1779135008.514541,5306,278,621
1779135008.5234187,5307,337,619
1779135008.5370853,5308,416,617
1779135008.5459006,5309,510,615
1779135008.5570185,5310,615,615
1779135008.5708525,5311,723,614
1779135008.580967,5312,829,614
1779135008.581008,5313,924,613
1779135008.5920303,5314,975,613
1779135008.6007957,5315,975,612
1779135008.6146147,5316,975,612
1779135008.623233,5317,975,612
1779135008.6345193,5318,975,611
1779135008.6432521,5319,975,610
1779135008.65701,5320,975,611
1779135008.6658547,5321,975,610
1779135008.677044,5322,975,610
1779135008.6858554,5323,975,609
1779135008.6995132,5324,975,609
1779135008.7083747,5325,975,609
1779135008.7195044,5326,975,608
1779135008.7283492,5327,971,607
1779135008.728368,5328,905,605
1779135008.7420201,5329,839,604
1779135008.7508173,5330,773,603
1779135008.7620523,5331,709,601
1779135008.7708514,5332,649,601
1779135008.7858083,5333,593,600
1779135008.7908065,5334,540,598
1779135008.8208745,5335,491,598
1779135008.8220322,5336,448,596
1779135008.8470385,5337,413,594
1779135008.8482885,5338,384,593
1779135008.8695576,5339,361,591
1779135008.8707826,5340,342,590
1779135008.872026,5341,329,588
1779135008.8732655,5342,319,586
1779135008.8933513,5343,313,585
1779135008.8957639,5344,310,583
1779135008.8957803,5345,308,583
1779135008.909613,5346,309,582
1779135008.920762,5347,310,581
1779135008.9296076,5348,307,579
1779135008.9433298,5349,305,579
1779135008.9522386,5350,302,578
1779135008.9632769,5351,299,577
1779135008.9921556,5352,295,577
1779135008.9933963,5353,291,575
1779135008.9946434,5354,283,575
1779135009.0020676,5355,273,574
1779135009.0158145,5356,262,574
1779135009.0246265,5357,252,573
1779135009.0383902,5358,242,572
1779135009.04711,5359,233,571
1779135009.0620542,5360,225,571
1779135009.0620875,5361,217,569
1779135009.070764,5362,210,569
1779135009.0820649,5363,206,568
1779135009.0908434,5364,201,568
1779135009.1045306,5365,199,567
1779135009.1133575,5366,197,566
1779135009.1246257,5367,198,564
1779135009.13333,5368,199,563
1779135009.1471317,5369,203,562
1779135009.155805,5370,206,561
1779135009.185813,5371,209,561
1779135009.1870334,5372,212,561
1779135009.2120814,5373,216,560
1779135009.213291,5374,220,559
1779135009.234708,5375,222,559
1779135009.2371418,5376,224,558
1779135009.2371554,5377,225,558
1779135009.2387247,5378,224,559
1779135009.2399528,5379,221,559
1779135009.2547834,5380,215,558
1779135009.2557607,5381,209,558
1779135009.2696574,5382,200,558
1779135009.2808745,5383,191,556
1779135009.289617,5384,180,556
1779135009.3033814,5385,168,553
1779135009.3109155,5386,157,552
1779135009.3220384,5387,147,550
1779135009.3308575,5388,139,549
1779135009.3445814,5389,137,547
1779135009.3534071,5390,143,546
1779135009.3645768,5391,159,545
1779135009.3795817,5392,191,543
1779135009.3796225,5393,241,543
1779135009.3932981,5394,306,542
1779135009.3995368,5395,386,541
1779135009.413339,5396,474,540
1779135009.4195275,5397,570,539
1779135009.4333348,5398,662,538
1779135009.4445646,5399,747,537
1779135009.4534009,5400,819,536
1779135009.4670568,5401,875,536
1779135009.4757583,5402,914,534
1779135009.4870257,5403,937,534
1779135009.495801,5404,945,532
1779135009.5095484,5405,939,531
1779135009.518318,5406,922,530
1779135009.5296035,5407,896,530
1779135009.5596561,5408,864,529
1779135009.5596812,5409,830,529
1779135009.5608907,5410,796,527
1779135009.574634,5411,761,526
1779135009.5758862,5412,728,525
1779135009.580874,5413,697,524
1779135009.5945935,5414,667,523
1779135009.6008155,5415,638,521
1779135009.6358733,5416,608,519
1779135009.6370604,5417,578,518
1779135009.63831,5418,548,515
1779135009.639558,5419,519,514
1779135009.655784,5420,490,512
1779135009.6645477,5421,464,511
1779135009.6782765,5422,439,509
1779135009.6833036,5423,419,508
1779135009.689548,5424,404,506
1779135009.7032754,5425,391,504
1779135009.7082973,5426,384,503
1779135009.722091,5427,378,501
1779135009.730819,5428,371,500
1779135009.7395875,5429,366,498
1779135009.753345,5430,359,497
1779135009.7620604,5431,354,495
1779135009.773315,5432,350,494
1779135009.7820873,5433,345,493
1779135009.7958207,5434,338,492
1779135009.804568,5435,332,490
1779135009.8158355,5436,325,489
1779135009.8295643,5437,319,488
1779135009.8357792,5438,312,488
1779135009.8495634,5439,306,487
1779135009.8507807,5440,299,486
1779135009.8608,5441,290,485
1779135009.869532,5442,281,484
1779135009.8832738,5443,271,483
1779135009.889557,5444,258,482
1779135009.9170418,5445,249,481
1779135009.9182703,5446,245,481
1779135009.943316,5447,242,480
1779135009.9445353,5448,239,479
1779135009.969572,5449,237,479
1779135009.9707665,5450,233,478
1779135009.974556,5451,230,476
1779135009.9757853,5452,226,476
1779135009.985872,5453,220,474
1779135009.994577,5454,213,474
1779135010.0033693,5455,208,472
1779135010.0095446,5456,203,472
1779135010.0183077,5457,198,471
1779135010.03208,5458,196,470
1779135010.0446937,5459,196,469
1779135010.045893,5460,198,467
1779135010.0608938,5461,201,467
1779135010.069657,5462,203,465
1779135010.0833192,5463,207,464
1779135010.0895557,5464,212,463
1779135010.1032937,5465,216,462
1779135010.112085,5466,221,460
1779135010.125824,5467,225,459
1779135010.1320536,5468,228,457
1779135010.1458104,5469,232,455
1779135010.1545348,5470,234,455
1779135010.1683228,5471,236,452
1779135010.1695504,5472,236,451
1779135010.1795297,5473,237,450
1779135010.1883981,5474,239,448
1779135010.2020376,5475,243,449
1779135010.2083094,5476,243,449
1779135010.2220612,5477,243,449
1779135010.2358556,5478,240,450
1779135010.2409663,5479,236,449
1779135010.2758634,5480,233,448
1779135010.277037,5481,230,447
1779135010.3020704,5482,230,444
1779135010.3033478,5483,230,443
1779135010.3246171,5484,231,440
1779135010.3257859,5485,233,439
1779135010.327058,5486,235,437
1779135010.328297,5487,239,435
1779135010.3446815,5488,247,435
1779135010.34472,5489,262,433
1779135010.3458269,5490,286,433
1779135010.3609095,5491,316,432
1779135010.3721182,5492,358,432
1779135010.3809423,5493,408,432
1779135010.394636,5494,469,432
1779135010.4033477,5495,532,432
1779135010.4145765,5496,593,433
1779135010.4233146,5497,654,434
1779135010.4371786,5498,707,435
1779135010.4458563,5499,751,436
1779135010.457105,5500,782,438
1779135010.4658747,5501,801,440
1779135010.479571,5502,811,441
1779135010.4883065,5503,810,443
1779135010.4895496,5504,801,445
1779135010.499586,5505,786,448
1779135010.508329,5506,768,450
1779135010.5220854,5507,747,452
1779135010.530833,5508,727,455
1779135010.539601,5509,706,457
1779135010.5533557,5510,687,460
1779135010.562184,5511,668,462
1779135010.5696914,5512,650,464
1779135010.5833504,5513,631,467
1779135010.5920892,5514,612,469
1779135010.6058433,5515,592,471
1779135010.612076,5516,569,473
1779135010.6258304,5517,547,476
1779135010.6684713,5518,524,478
1779135010.6696289,5519,503,481
1779135010.6821237,5520,484,483
1779135010.6821384,5521,468,485
1779135010.68335,5522,453,487
1779135010.6845677,5523,441,489
1779135010.6958387,5524,433,491
1779135010.7008204,5525,427,493
1779135010.7095537,5526,424,495
1779135010.7237296,5527,424,497
1779135010.7295787,5528,425,499
1779135010.7433794,5529,423,501
1779135010.7520692,5530,425,503
1779135010.765861,5531,424,505
1779135010.7733045,5532,423,507
1779135010.7871623,5533,420,509
1779135010.795805,5534,416,511
1779135010.8095982,5535,411,512
1779135010.8108058,5536,405,514
1779135010.820826,5537,402,515
1779135010.8296692,5538,398,516
1779135010.8433135,5539,394,518
1779135010.8496747,5540,390,519
1779135010.8633454,5541,384,519
1779135010.8721762,5542,377,520
1779135010.8821566,5543,368,521
1779135010.9122171,5544,358,523
1779135010.9133787,5545,348,523
1779135010.9145875,5546,339,524
1779135010.9233139,5547,331,524
1779135010.939702,5548,325,525
1779135010.9409173,5549,319,525
1779135010.954682,5550,316,526
1779135010.9683292,5551,313,526
1779135010.9695792,5552,315,526
1779135010.982081,5553,315,527
1779135010.9909074,5554,315,526
1779135010.9995627,5555,313,527
1779135011.0246687,5556,311,527
1779135011.0258176,5557,308,527
1779135011.0459461,5558,307,528
1779135011.0471995,5559,306,528
1779135011.0534115,5560,305,529
1779135011.0620813,5561,304,528
1779135011.075825,5562,304,528
1779135011.0845861,5563,304,528
1779135011.093326,5564,304,528
1779135011.107136,5565,305,528
1779135011.1158836,5566,305,528
1779135011.1297665,5567,304,527
1779135011.130947,5568,303,528
1779135011.1409523,5569,302,529
1779135011.1496017,5570,301,528
1779135011.1634164,5571,300,529
1779135011.1720936,5572,298,527
1779135011.180934,5573,296,527
1779135011.1959658,5574,295,527
1779135011.200899,5575,294,526
1779135011.2170646,5576,291,527
1779135011.2183607,5577,289,527
1779135011.232188,5578,287,527
1779135011.2458606,5579,286,526
1779135011.25217,5580,285,526
1779135011.2658565,5581,284,526
1779135011.2746696,5582,284,525
1779135011.2833486,5583,284,524
1779135011.2895677,5584,284,524
1779135011.3021238,5585,284,522
1779135011.310942,5586,285,523
1779135011.3196094,5587,287,522
1779135011.3309684,5588,293,521
1779135011.3446822,5589,305,521
1779135011.3509476,5590,327,519
1779135011.3646395,5591,358,520
1779135011.4035413,5592,399,520
1779135011.4046006,5593,448,520
1779135011.4134712,5594,503,520
1779135011.414655,5595,563,521
1779135011.4159396,5596,626,521
1779135011.4260523,5597,687,521
1779135011.434716,5598,739,522
1779135011.448412,5599,783,523
1779135011.4496617,5600,815,522
1779135011.4597294,5601,834,523
1779135011.4684129,5602,844,521
1779135011.4822025,5603,846,521
1779135011.488434,5604,839,521
1779135011.5022302,5605,824,521
1779135011.5122552,5606,809,520
1779135011.5209465,5607,790,521
1779135011.5523012,5608,771,519
1779135011.5534408,5609,753,520
1779135011.5546384,5610,737,519
1779135011.563467,5611,724,518
1779135011.5747118,5612,711,518
1779135011.583424,5613,698,516
1779135011.59735,5614,685,516
1779135011.6059608,5615,672,515
1779135011.6071718,5616,657,514
1779135011.6209571,5617,639,513
1779135011.6297083,5618,624,512
1779135011.643376,5619,605,510
1779135011.649602,5620,588,509
1779135011.6634014,5621,572,507
1779135011.672258,5622,558,505
1779135011.6858659,5623,543,503
1779135011.6921034,5624,531,500
1779135011.7058327,5625,522,498
1779135011.7145844,5626,513,496
1779135011.7246044,5627,504,493
1779135011.7771227,5628,497,491
1779135011.778337,5629,492,489
1779135011.7795873,5630,484,486
1779135011.7808697,5631,476,483
1779135011.7833629,5632,466,481
1779135011.783378,5633,458,479
1779135011.7933576,5634,450,476
1779135011.8021774,5635,445,474
1779135011.8133605,5636,442,472
1779135011.8220963,5637,439,469
1779135011.832083,5638,435,467
1779135011.8458939,5639,433,465
1779135011.8521082,5640,430,464
1779135011.8658547,5641,426,462
1779135011.874588,5642,423,461
1779135011.8884015,5643,418,460
1779135011.8946111,5644,415,459
1779135011.9083781,5645,412,458
1779135011.9171088,5646,407,458
1779135011.930955,5647,402,457
1779135011.9309702,5648,398,457
1779135011.9396799,5649,395,457
1779135011.9534774,5650,389,457
1779135011.9622052,5651,385,457
1779135011.9709718,5652,379,457
1779135011.9821377,5653,373,458
1779135011.9909668,5654,368,458
1779135012.004634,5655,367,459
1779135012.0133972,5656,365,459
1779135012.0245814,5657,364,460
1779135012.033365,5658,360,460
1779135012.0433724,5659,356,461
1779135012.0571349,5660,352,461
1779135012.0658944,5661,349,462
1779135012.0746381,5662,345,462
1779135012.0884352,5663,344,463
1779135012.0896091,5664,344,463
1779135012.1008737,5665,344,463
1779135012.1296499,5666,344,463
1779135012.1308482,5667,342,464
1779135012.1508875,5668,340,464
1779135012.1521227,5669,339,465
1779135012.1534388,5670,337,465
1779135012.1806285,5671,337,465
1779135012.1808927,5672,338,465
1779135012.1947052,5673,339,465
1779135012.1958842,5674,339,466
1779135012.2096357,5675,338,465
1779135012.2109747,5676,335,464
1779135012.2272234,5677,335,463
1779135012.235937,5678,334,463
1779135012.2521214,5679,333,463
1779135012.253358,5680,332,463
1779135012.2596228,5681,328,463
1779135012.2683895,5682,323,463
1779135012.2821913,5683,319,463
1779135012.2909074,5684,317,462
1779135012.3021936,5685,314,460
1779135012.3109171,5686,312,458
1779135012.3246849,5687,311,455
1779135012.333479,5688,312,453
1779135012.3446724,5689,311,451
1779135012.3571877,5690,311,448
1779135012.3660097,5691,313,446
1779135012.3746753,5692,317,444
1779135012.3860447,5693,324,441
1779135012.3946612,5694,335,440
1779135012.4084997,5695,353,439
1779135012.4096513,5696,380,438
1779135012.420987,5697,416,436
1779135012.4297605,5698,459,435
1779135012.4434407,5699,507,435
1779135012.4521933,5700,561,434
1779135012.4646616,5701,616,433
1779135012.5110302,5702,674,433
1779135012.5121298,5703,728,432
1779135012.5133567,5704,776,432
1779135012.514663,5705,815,431
1779135012.5158637,5706,844,431
1779135012.5259445,5707,862,430
1779135012.5347407,5708,868,429
1779135012.5459664,5709,864,430
1779135012.5547125,5710,851,430
1779135012.5686817,5711,833,430
1779135012.569666,5712,812,431
1779135012.5772033,5713,789,432
1779135012.590991,5714,764,432
